
VV	O
VV	B-director.name
JJ	I-director.name
JJ	O
NNS	O

WP	O
NNS	O
VVD	O
NN	B-director.name
NN	I-director.name
JJ	O

NNS	O
NN	B-director.name
NN	I-director.name
NN	I-director.name

NNS	O
VVP	O
TO	O
VV	O
DT	O
NN	B-movie.genre
IN	O
NN	B-movie.language

VV	O
NNS	O

VV	O
NNS	O

VV	O
NNS	O

IN	O
NN	O
IN	O
NNS	O

VVG	O
IN	O
NNS	O

VV	O
DT	O
NN	O

VBP	O
RB	O
NNS	O
RB	O
VVN	O
NN	B-rating.name

NP	O
NN	O
NN	O
VVP	O
DT	O
NN	B-rating.name
VVN	O
NNS	O

MD	O
PP	O
VV	O
DT	O
NN	B-movie.genre
NNS	O

NP	O
MD	O
VV	O
TO	O
VV	O
NN	O
IN	O
NN	B-movie.genre

VVG	O
IN	O
DT	O
NN	B-movie.genre
NN	O

VV	O
PP	O
DT	O
NN	O
IN	O
NNS	O
IN	O
NN	B-movie.language

VV	O
PP	O
JJ	B-movie.language
NNS	O

VV	O
JJ	B-movie.language
NNS	O

MD	O
NNS	O
VV	O
DT	O
NN	O
IN	O
NNS	O
JJ	O
IN	O
NN	B-movie.language

VV	O
PP	O
NNS	O
IN	O
NN	B-movie.language

NP	O
MD	O
VV	O
TO	O
VV	O
NNS	O
IN	O
NN	B-movie.language

NNS	O
IN	O
NN	B-movie.language

VV	O
PP	O
DT	O
NN	O
IN	O
DT	O
NNS	O
VVN	O
IN	O
DT	B-country.name
VVN	I-country.name
NNS	I-country.name

WP	O
VBP	O
DT	O
NNS	O
VVN	O
IN	O
JJ	B-country.name
NNS	I-country.name

WP	O
NNS	O
VHP	O
VBN	O
VVN	O
IN	O
DT	B-country.name
VVN	I-country.name
NNS	I-country.name

NNS	O
IN	O
DT	B-country.name
PP	I-country.name

WP	O
VBP	O
RB	O
IN	O
DT	O
NNS	O
VVN	O
IN	O
NN	B-country.name

NNS	O
VVP	O
TO	O
VV	O
NNS	O
VVN	O
IN	O
NN	B-country.name

VV	O
PP	O
DT	O
NN	O
IN	O
NNS	O
VVN	O
IN	O
NN	I-country.name

VV	O
PP	O
NNS	O
VVN	O
IN	O
NN	B-country.name

UH	O
VV	O
PP	O
IN	O
PP	O
VHP	O
DT	O
NNS	O
IN	O
DT	B-country.name
VVN	I-country.name
NNS	I-country.name

NNS	O
IN	O
DT	B-country.name
PP	I-country.name

UH	O
VV	O
PP	O
IN	O
NNS	O
IN	O
DT	B-country.name
NN	I-country.name

JJ	B-movie.language
NN	O
NN	O

VV	O
PP	O
NNS	B-movie.genre

VV	O
PP	O
NNS	B-movie.genre

VV	O
PP	O
NNS	B-movie.genre

VVG	O
IN	O
DT	O
NN	B-movie.genre
NN	O

VV	O
NN	B-movie.genre

VV	O
PP	O
NN	B-movie.genre
NNS	O

VV	O
PP	O
JJ	B-movie.genre
NNS	O

NNS	O
WDT	O
VHP	O
NN	B-movie.genre

MD	O
PP	O
VV	O
PP	O
DT	O
NN	O
IN	O
JJ	B-movie.genre
NNS	O

NP	O
VBP	O
IN	O
DT	O
NN	O
IN	O
DT	O
NN	B-movie.genre
NN	O

VVG	O
IN	O
DT	O
NN	B-movie.genre
NN	O

NN	O
IN	O
NN	B-movie.genre
NNS	O

VV	O
PP	O
NN	B-movie.genre
NNS	O

VV	O
RB	O
NN	B-movie.genre
NNS	O

VV	O
PP	O
DT	O
NN	O
IN	O
JJ	B-movie.genre
NNS	O

NNS	O
VVP	O
TO	O
VV	O
DT	O
NN	O
IN	O
JJ	B-movie.genre
NNS	O

JJ	O
JJ	B-movie.genre
NNS	O

NNS	O
IN	O
NN	O

VV	O
NNS	O
IN	O
NN	O

NNS	O
IN	O
NN	B-actor.name
NNS	I-actor.name

JJ	B-actor.name
NN	I-actor.name
NNS	O

VV	O
NNS	O
IN	O
NN	B-country.name

VV	O
PP	O
JJ	B-country.name
NNS	O

VV	O
PP	O
NNS	O
IN	O
NN	B-country.name

VV	O
RP	O
NN	O
IN	O
JJ	B-country.name
NNS	O

VV	O
NNS	O
IN	O
NN	B-country.name

VV	O
PP	O
DT	O
NN	O
IN	O
DT	O
NNS	O
VVN	O
IN	O
NN	B-country.name

VV	O
NNS	O
VVN	O
IN	O
NN	B-country.name

VV	O
NNS	O
VVN	O
IN	O
NN	B-country.name

VV	O
PP	O
JJ	B-country.name
NNS	O

VV	O
PP	O
JJ	B-country.name
NNS	O

VBP	O
RB	O
DT	O
JJ	B-country.name
NNS	O

VBP	O
RB	O
DT	O
JJ	B-country.name
NNS	O

VV	O
JJ	B-country.name
NNS	O

WP	O
VBP	O
DT	O
NNS	O
VVN	O
IN	B-country.name
DT	I-country.name
PP	I-country.name

NNS	O
IN	O
NN	B-country.name

NNS	O
VVP	O
TO	O
VV	O
NNS	O
IN	O
NN	B-country.name

NN	O
NNS	O
VVN	O
IN	O
NN	B-country.name

VV	O
NNS	O
VVN	O
IN	O
NN	B-country.name

WP	O
NNS	O
VVP	O
PP	O
VHP	O
DT	O
VBD	O
VVN	O
IN	O
RB	B-country.name

NNS	O
IN	O
RB	B-country.name

VVZ	O
RB	B-country.name
VV	O
DT	O
NNS	O

VV	O
JJ	B-country.name
NNS	O

JJ	B-country.name
NNS	O

JJ	B-country.name
NNS	O

VV	O
PP	O
JJ	B-country.name
NNS	O

VV	O
DT	O
JJ	B-movie.language
NN	I-movie.language
NNS	O

VV	O
PP	O
NNS	O
WDT	O
VBP	O
IN	O
NN	B-movie.language

NNS	O
IN	O
JJ	B-movie.language
NN	I-movie.language

VV	O
PP	O
NNS	O
IN	O
NN	B-movie.language

WP	O
NNS	O
VBP	O
IN	O
NN	B-movie.language

NN	O
IN	O
NNS	O
IN	O
NN	B-movie.language

VV	O
NNS	O
IN	O
NN	B-movie.language

DT	O
NN	O
IN	O
DT	O
JJ	B-movie.language
NN	I-movie.language
NNS	O

VV	O
PP	O
DT	O
NN	O
IN	O
NNS	O
IN	O
NN	B-country.name

VV	O
NNS	O
IN	O
NN	B-country.name

NNS	O
IN	O
NN	B-country.name

NNS	O
IN	O
NN	B-country.name

NNS	O
VVP	O
TO	O
VV	O
NNS	O
IN	O
NN	B-country.name

NNS	O
VVN	O
IN	O
NN	B-country.name

VBP	O
RB	O
DT	O
NNS	O
VVN	O
IN	O
NN	B-country.name

VV	O
RP	O
JJ	B-movie.language
NNS	O

MD	O
PP	O
VV	O
PP	O
NNS	O
JJ	B-movie.language

MD	O
PP	O
VV	O
PP	O
JJ	B-movie.language
NNS	O

VV	O
JJ	B-movie.language
NNS	O

VV	O
JJ	B-movie.language
NNS	O

VV	O
PP	O
JJ	B-movie.language
NNS	O

PP	O
MD	O
VV	O
DT	O
NN	O
IN	O
JJ	B-movie.language
NNS	O

PP	O
MD	O
VV	O
TO	O
VV	O
DT	O
JJ	B-movie.language
NNS	O

NNS	O
VVP	O
RB	O
JJ	B-movie.language
NNS	O

NNS	O
VVP	O
TO	O
VV	O
RP	O
JJ	B-movie.language
NNS	O

NN	O
NN	B-movie.language
NNS	O

NN	O
NN	B-movie.language
NNS	O

NN	O
IN	O
JJ	B-movie.language
NNS	O

NN	O
IN	O
JJ	B-movie.language
NNS	O

NN	O
IN	O
JJ	B-movie.language
NNS	O

VV	O
PP	O
JJ	B-movie.language
NNS	O

JJ	B-movie.language
NN	O
NN	O

JJ	B-movie.language
NNS	O

VV	O
NN	B-movie.genre
NNS	O

VV	O
PP	O
DT	O
NN	O
IN	O
NN	B-movie.genre
NNS	O

VV	O
PP	O
JJ	B-movie.genre
NNS	O

NNS	O
VVP	O
TO	O
VV	O
JJ	B-movie.genre
NNS	O

VV	O
JJ	B-movie.genre
NNS	O
IN	O
PP	O

VV	O
DT	O
NNS	O
WDT	O
VBP	O
IN	O
NN	B-movie.language

VV	O
JJ	B-movie.language
NN	I-movie.language
NNS	O

VV	O
NNS	O
IN	O
NNS	B-movie.language

NN	O
NNS	O
VBZ	O
JJ	B-movie.language

NN	O
NNS	O
IN	O
NNS	B-movie.language

NN	O
IN	O
NNS	O
IN	O
NNS	B-movie.language

NN	O
IN	O
NNS	O
IN	O
NNS	B-movie.language

NN	O
IN	O
NNS	O
IN	O
NNS	B-movie.language

VV	O
PP	O
NNS	O
VVN	O
IN	O
NNS	B-movie.language

NN	O
NNS	O
IN	O
NNS	B-movie.language

VV	O
JJ	O
NNS	O
WDT	O
VBP	O
IN	O
NN	B-movie.language

VV	O
JJ	B-movie.language
NN	I-movie.language
NNS	O

NN	O
IN	O
DT	O
JJ	B-movie.language
NN	I-movie.language
NNS	O

NN	O
IN	O
JJ	B-movie.language
NN	I-movie.language
NNS	O

VV	O
PP	O
NNS	O
IN	O
NNS	B-movie.language

MD	O
PP	O
VV	O
NNS	O
IN	O
NNS	B-movie.language

VV	O
DT	O
NNS	O
VVG	O
IN	O
NN	B-movie.language

VV	O
PP	O
DT	O
NN	O
IN	O
PDT	O
DT	O
NNS	O
VVN	O
IN	O
NP	B-producer.name
NN	I-producer.name

NN	O
IN	O
NN	O

VV	O
PP	O
NN	O
IN	O
NN	O

VV	O
PP	O
NN	O
IN	O
NN	O

VV	O
PP	O
IN	O
NN	O

UH	O
VV	O
PP	O
RB	O
IN	O
DT	O
NNS	O
WDT	O
VVP	O
NN	B-actor.name
NN	I-actor.name

NNS	O
VVP	O
NNS	O
IN	O
CD	B-movie.subject

WP	O
JJ	O
NNS	O
VHZ	O
NN	B-actor.name
NN	I-actor.name
VVN	O
IN	O

VV	O
DT	O
JJ	B-movie.genre
NNS	O

DT	O
NN	O
VVN	O
IN	O
NN	B-movie.subject
NN	I-movie.subject

VV	O
NN	B-movie.subject
NN	I-movie.subject
NNS	O

VV	O
PP	O
DT	O
NN	O
IN	O
NN	B-movie.subject
NN	I-movie.subject
NNS	O

NNS	O
IN	O
NN	B-movie.subject
NN	I-movie.subject

VV	O
PP	O
NNS	O
IN	O
NN	B-movie.subject
NN	I-movie.subject

VV	O
PP	O
NNS	O
IN	O
NN	B-movie.subject
NN	I-movie.subject
NNS	O

VV	O
PP	O
NN	B-movie.subject
NN	I-movie.subject
NNS	O

NN	O
NNS	O
IN	O
NN	B-movie.subject
NN	I-movie.subject

NN	B-movie.subject
NN	I-movie.subject
NNS	O

WP	O
VBP	O
NNS	O
WP$	O
NN	O
VVZ	O
NN	B-movie.subject
NN	I-movie.subject

NNS	O
IN	O
NN	B-movie.subject
NN	I-movie.subject

NNS	O
IN	O
NN	B-movie.subject
NN	I-movie.subject

VV	O
PP	O
NNS	O
IN	O
NN	B-movie.subject
NN	I-movie.subject

VV	O
PP	O
NNS	O
IN	O
NN	B-movie.subject
NN	I-movie.subject

VV	O
PP	O
DT	O
NNS	O
WDT	O
VBP	O
VVN	O
TO	O
NN	B-movie.subject
NN	I-movie.subject

WP	O
VBP	O
DT	O
NNS	O
WDT	O
VVP	O
NN	B-movie.subject
NN	I-movie.subject

WP	O
NNS	O
VVP	O
NN	B-movie.subject
NN	I-movie.subject

NN	B-director.name
NN	I-director.name
NNS	O

WP	O
NNS	O
VVD	O
NN	B-director.name
NN	I-director.name
JJ	O

VV	O
DT	O
NNS	O
NN	B-actor.name
NN	I-actor.name
VHZ	O
VVN	O
RP	O

NNS	O
IN	O
NN	B-country.name

NNS	O
IN	O
NN	B-country.name

NNS	O
IN	O
NN	B-country.name
RB	O

VV	O
PP	O
NN	B-country.name
NNS	O

VV	O
PP	O
NNS	O
IN	O
NN	B-country.name

VV	O
PP	O
NNS	O
VVN	O
IN	O
NN	B-country.name

VV	O
NNS	O
VVN	O
IN	O
NN	B-director.name
NN	I-director.name

WP	O
JJ	O
NNS	O
VHZ	O
JJ	B-director.name
NN	I-director.name
VVD	O

NN	O
IN	O
NNS	O
IN	O
NN	O

NN	B-movie.language
NN	O
RB	O

UH	O
VV	O
DT	O
NN	O
IN	O
NN	B-movie.language

NN	O
VVD	O
IN	O
NN	B-movie.language

WDT	O
NNS	O
VBP	O
RB	O
IN	O
DT	B-movie.language
JJ	I-movie.language
NN	I-movie.language

VV	O
PP	O
NN	B-movie.language
NNS	O

VV	O
PP	O
DT	O
JJS	O
NNS	O
IN	O
NN	B-movie.language

VV	O
NN	B-movie.language
NNS	O

VV	O
NNS	O
IN	O
NNS	B-movie.language

VV	O
DT	O
NN	B-movie.language
NNS	O

WP	O
VBZ	O
NN	B-movie.language

NP	O
MD	O
VV	O
TO	O
VV	O
DT	O
NN	O
IN	O
NN	O
NNS	O
IN	O
NN	B-movie.language
NN	I-movie.language

WP	O
NNS	O
VBP	O
RB	B-movie.language
VVN	I-movie.language
IN	I-movie.language
NN	I-movie.language

WP	O
NNS	O
VBP	O
VVN	B-movie.language
IN	I-movie.language
DT	I-movie.language
NN	I-movie.language

NNS	O
VVP	O
TO	O
VV	O
DT	O
NN	B-movie.genre
VVN	O
IN	O
NN	B-country.name

NNS	O
VVP	O
TO	O
VV	O
DT	O
NN	O
IN	O
DT	O
JJ	B-movie.genre
JJ	B-movie.language
NNS	O

VV	O
NNS	O
IN	O
NN	B-country.name

VV	O
RP	O
NNS	O
IN	O
NN	B-country.name

VV	O
NNS	O
IN	O
NN	B-country.name

VV	O
JJ	B-movie.language
NNS	O

VV	O
PP	O
DT	O
NN	O
IN	O
DT	O
JJ	B-movie.language
NNS	O

NP	B-director.name
NP	I-director.name
NP	I-director.name
NNS	O

JJ	O
NN	O
IN	O
NNS	O
VVN	O
IN	O
NN	B-producer.name
NNS	I-producer.name

NN	O
NNS	O
IN	O
NN	B-producer.name
NNS	I-producer.name

NN	O
IN	O
NNS	O
VVN	O
IN	O
NN	B-producer.name
NNS	I-producer.name

WP	O
VBP	O
DT	O
NNS	O
VVN	O
IN	O
NN	B-producer.name
NNS	I-producer.name

NNS	O
IN	O
NN	B-movie.subject
NNS	I-movie.subject

VV	O
PP	O
NN	B-actor.name
NN	I-actor.name
NNS	O

VV	O
PP	O
JJ	B-movie.language
NN	B-rating.name
VVN	O
NN	O

NN	O
NN	B-movie.language
NN	I-movie.language
NN	B-movie.genre
NNS	O

NN	O
NN	B-movie.language
NN	B-movie.genre
NNS	O

WP	O
VBP	O
DT	O
NNS	O
WDT	O
VBD	O
VVN	O
IN	O
NN	B-country.name

NNS	O
VVN	O
IN	O
NN	B-producer.name
NN	I-producer.name

VV	O
PP	O
NN	B-producer.name
NNS	O

NN	O
IN	O
NNS	B-producer.name

NN	O
VVD	O
IN	O
NNS	B-producer.name

WP	O
NNS	O
VBP	O
VVN	O
IN	O
NNS	B-producer.name

NNS	O
VBP	O
VVG	O
IN	O
DT	O
NN	O
IN	O
DT	O
NNS	O

WP	O
NNS	O
VVD	O
NN	B-director.name
NN	I-director.name
JJ	O

JJ	B-movie.name
NN	I-movie.name
NN	O

JJ	B-movie.name
NN	I-movie.name
NN	O
JJ	O
NNS	O

VV	O
PP	O
DT	O
JJ	B-movie.name
NN	I-movie.name
NN	O

MD	O
PP	O
VV	O
VV	O
PP	O
NN	O
IN	O
DT	O
NN	O
JJ	B-movie.name
NN	I-movie.name

VV	O
DT	O
NN	O
JJ	B-movie.name
NN	I-movie.name

VV	O
PP	O
NN	O
IN	O
DT	O
NN	O
JJ	B-movie.name
NN	I-movie.name

NNS	O
VVP	O
TO	O
VV	O
DT	O
JJ	O
NN	O
VVN	O
IN	O
DT	O
NN	O
JJ	B-movie.name
NN	I-movie.name

NNS	O
VVP	O
TO	O
VV	O
NN	O
IN	O
DT	O
NN	O
JJ	B-movie.name
NN	I-movie.name

NP	O
MD	O
VV	O
TO	O
VV	O
PDT	O
DT	O
NN	O
IN	O
DT	O
NN	O
JJ	B-movie.name
NN	I-movie.name

UH	O
VV	O
PP	O
NN	O
IN	O
DT	O
NN	O
JJ	B-movie.name
NN	I-movie.name

VVP	O
PP	O
PDT	O
DT	O
NN	O
IN	O
DT	O
NN	O
JJ	B-movie.name
NN	I-movie.name
IN	O
NN	O
NNS	O
VVD	O
FW	O

VV	O
PP	O
NN	O
IN	O
DT	O
NN	O
JJ	B-movie.name
NN	I-movie.name
VV	O

VV	O
PP	O
NN	O
IN	O
DT	O
NN	O
JJ	B-movie.name
NN	I-movie.name

VV	O
PP	O
JJR	O
NNS	O
IN	O
DT	O
NN	O
JJ	B-movie.name
NN	I-movie.name

MD	O
PP	O
VV	O
VV	O
PP	O
NN	O
IN	O
DT	O
NN	O
JJ	B-movie.name
NN	I-movie.name

MD	O
PP	O
VV	O
PP	O
IN	O
DT	O
NN	O
JJ	B-movie.name
NN	I-movie.name
IN	O
NN	O

WP	O
NNS	O
VHZ	O
JJ	B-director.name
NNS	I-director.name
VVD	O

NNS	O
VVP	O
TO	O
VV	O
DT	O
NP	B-producer.name
NP	I-producer.name
VVD	O
NN	O

NP	O
MD	O
VV	O
TO	O
VV	O
NN	O
VVN	O
IN	O
NP	B-producer.name
NP	I-producer.name

NN	B-actor.name
NN	I-actor.name
NNS	O

NN	B-actor.name
NN	I-actor.name
NNS	O
VVP	O

NN	O
NN	B-actor.name
NN	I-actor.name
NNS	O

VV	O
PP	O
NN	B-actor.name
NN	I-actor.name
NNS	O

VV	O
PP	O
NNS	O
IN	O
NN	B-actor.name
NN	I-actor.name

NP	B-actor.name
NP	I-actor.name
NNS	O

IN	O
NN	B-movie.name
VBZ	I-movie.name
JJ	I-movie.name

NNS	O
IN	O
NN	B-movie.name
VBZ	I-movie.name
JJ	I-movie.name
RB	O

VV	O
NN	O
IN	O
NN	B-movie.name
VBZ	I-movie.name
JJ	I-movie.name

NP	O
NN	O
NN	O
IN	O
NN	B-movie.name
VBZ	I-movie.name
JJ	I-movie.name

NNS	O
VVP	O
NN	O
IN	O
NN	B-movie.name
VBZ	I-movie.name
JJ	I-movie.name

NNS	O
VVP	O
TO	O
VV	O
IN	O
NN	B-movie.name
VBZ	I-movie.name
JJ	I-movie.name

NP	O
MD	O
VV	O
TO	O
VV	O
NN	O
IN	O
NN	B-movie.name
VBZ	I-movie.name
JJ	I-movie.name

NN	B-movie.name
VBZ	I-movie.name
JJ	I-movie.name

VV	O
DT	O
NN	O
IN	O
NN	B-movie.name
VBZ	I-movie.name
JJ	I-movie.name

VV	O
PP	O
NN	B-movie.name
VBZ	I-movie.name
JJ	I-movie.name
NN	O

WP	O
VBZ	O
DT	O
NN	O
IN	O
NN	B-movie.name
VBZ	I-movie.name
JJ	O

JJ	B-movie.name

NN	O
NN	B-actor.name
NN	I-actor.name
NNS	O

NN	O
NN	B-actor.name
POS	O
NNS	O

VV	O
NNS	O
IN	O
JJ	B-country.name
NN	I-country.name

VV	O
PP	O
DT	O
NNS	O
VVN	O
IN	O
NN	B-actor.name
NN	I-actor.name

JJ	B-movie.language
NN	I-movie.language
NN	O

VV	O
PP	O
JJ	B-movie.language
NN	I-movie.language
NN	O

MD	O
PP	O
VV	O
DT	O
NNS	O
IN	O
JJ	B-movie.language
NN	I-movie.language

VV	O
PP	O
NNS	O
WDT	O
VBP	O
IN	O
NN	B-movie.language

JJ	B-movie.language
NNS	O

JJ	O
NN	O
NNS	O
IN	O
NN	O
IN	O
NN	B-actor.name
NNS	I-actor.name

VV	O
DT	O
NNS	O
IN	O
JJ	B-movie.name
NN	I-movie.name

VV	O
NN	O
IN	O
JJ	B-movie.name
NN	I-movie.name

NN	O
IN	O
JJ	B-movie.name
NN	I-movie.name

NN	O
IN	O
JJ	B-movie.name
NN	I-movie.name

WRB	O
MD	O
NNS	O
VV	O
JJ	B-movie.name
NN	I-movie.name

JJ	B-movie.name
NN	I-movie.name
NNS	O

VVD	O
NN	B-director.name
NN	I-director.name
VV	O
DT	O
NN	B-movie.genre

NN	B-director.name
NN	I-director.name
VVD	O
WP	O
NN	O

VV	O
NNS	O
IN	O
NN	B-country.name

VV	O
PP	O
NNS	O
IN	O
NN	B-country.name

VV	O
PP	O
NNS	O
IN	O
NN	B-country.name

WP	O
VBP	O
DT	O
NNS	O
VVN	O
IN	O
NN	B-country.name

WP	O
NNS	O
VVD	O
IN	O
NN	B-country.name

WDT	O
NNS	O
VBD	O
VVN	O
IN	O
NN	B-country.name

NNS	O
VVP	O
TO	O
VV	O
DT	O
NN	O
IN	O
NNS	O
VVN	O
IN	O
NN	B-country.name

VV	O
PP	O
VHP	O
DT	O
NNS	O
VVN	O
IN	O
NN	B-country.name

VV	O
JJ	B-country.name
NNS	O

VV	O
JJ	B-country.name
NNS	O

VV	O
PP	O
DT	O
NNS	O
IN	O
JJ	B-country.name
NNS	O

NNS	O
VVP	O
JJ	B-country.name
NNS	O

NNS	O
VVP	O
TO	O
VV	O
JJ	B-country.name
NNS	O

NP	O
MD	O
VV	O
TO	O
VV	O
NNS	O
IN	O
DT	O
IN	O
DT	O
JJ	B-country.name
NNS	O

JJ	B-country.name
NNS	O

VV	O
PP	O
DT	O
NN	O
IN	O
DT	O
JJ	B-country.name
NNS	O

VV	O
PP	O
JJ	B-country.name
NNS	O

NN	O
IN	O
DT	O
JJ	B-country.name
NNS	O

VV	O
PP	O
VHP	O
DT	O
NN	O
IN	O
JJ	B-country.name
NNS	O

NNS	O
VVP	O
TO	O
VV	O
DT	O
NN	O
IN	O
NN	B-movie.language

VV	O
PP	O
NNS	O
IN	O
NN	B-movie.language

NNS	O
IN	O
NN	B-movie.language

WP	O
NNS	O
VHP	O
NNS	O
VVG	O
JJ	B-movie.language
IN	O
PP	O

WP	O
VBP	O
DT	O
JJ	B-movie.language
NNS	O

VV	O
NNS	O
IN	O
JJ	B-movie.language
NN	I-movie.language

VV	O
NNS	O
IN	O
NN	B-producer.name

VV	O
NN	B-producer.name
NNS	O

NN	O
NN	B-producer.name

VV	O
NNS	O
IN	O
NN	B-actor.name
NN	I-actor.name

VV	O
NN	B-actor.name
NN	I-actor.name
NNS	O

NNS	O
IN	O
NN	B-actor.name
NN	I-actor.name

NNS	O
IN	O
NNS	B-movie.subject

WP	O
NNS	O
IN	O
NNS	B-movie.subject
VBP	O
RB	O

NNS	O
MD	B-actor.name
NN	I-actor.name
VVZ	O
IN	O

VV	O
PP	O
MD	B-actor.name
NN	I-actor.name
NNS	O

WP	O
NN	O
VVZ	O
NN	B-producer.name
NN	I-producer.name
VHP	O
IN	O
DT	O
NN	O

NN	O
IN	O
NNS	O
VVN	O
IN	O
NN	B-director.name
NN	I-director.name

WDT	O
NNS	O
VBP	O
VVN	O
IN	O
NN	B-director.name
NN	I-director.name

VV	O
PP	O
NNS	O
VVN	O
IN	O
NN	B-director.name
NN	I-director.name

NN	O
IN	O
NNS	O
VVN	O
IN	O
NN	B-director.name
NN	I-director.name

WP	O
NNS	O
VHZ	O
NN	B-actor.name
NN	I-actor.name
VBN	O
IN	O

VV	O
DT	O
NN	O
IN	O
NN	B-actor.name
NN	I-actor.name

JJ	O
NN	B-actor.name
NN	I-actor.name
NNS	O

VV	O
NNS	O
VVN	O
IN	O
JJ	B-producer.name
NNS	I-producer.name

NNS	O
VVP	O
TO	O
VV	O
JJ	B-producer.name
NNS	O

NP	O
MD	O
VV	O
DT	O
NN	O
IN	O
JJ	B-producer.name
NNS	O

VV	O
DT	O
JJ	B-producer.name
VVN	O
NNS	O

VV	O
DT	O
NNS	O
IN	O
NN	B-producer.name

VVP	O
PP	O
PDT	O
DT	O
NNS	O
VVN	O
IN	O
NN	B-producer.name

VV	O
RB	O
JJ	B-producer.name
NNS	O

VBZ	O
RB	O
DT	O
NN	O
IN	O
NNS	O
IN	O
NN	B-movie.subject

NNS	O
IN	O
NN	B-movie.subject

NNS	O
VVG	O
DT	B-movie.subject
NN	I-movie.subject
IN	I-movie.subject
NN	I-movie.subject

VV	O
DT	O
IN	O
DT	O
JJS	O
NN	B-movie.subject
NN	I-movie.subject
CD	I-movie.subject
NNS	O

VV	O
NNS	O
IN	O
NNS	I-movie.subject

VV	O
NNS	O
IN	O
DT	O
NN	B-rating.name
CD	I-rating.name
RB	O

VV	O
PP	O
JJ	B-rating.name
NNS	O

VV	O
PP	O
NN	B-rating.name
CD	I-rating.name
NNS	O

NN	O
NNS	O
IN	O
NN	B-country.name

WP	O
NNS	O
VHP	O
VVN	O
RP	O
IN	O
NN	B-country.name

MD	O
NP	O
VHP	O
DT	O
NN	O
IN	O
NN	B-producer.name
JJ	I-producer.name
VVN	O
NNS	O

MD	O
PP	O
VV	O
PP	O
DT	O
NN	O
IN	O
NNS	O
VVN	O
IN	O
NN	B-producer.name
NN	I-producer.name

VV	O
PP	O
NNS	O
VVN	O
IN	O
NN	B-producer.name
NN	I-producer.name

NNS	O
VVP	O
TO	O
VV	O
NNS	O
VVN	O
IN	O
NP	B-director.name
NN	I-director.name

WP	O
NNS	O
VVD	O
JJ	B-director.name
NN	I-director.name
JJ	O

VVN	B-actor.name
NN	I-actor.name
NNS	O

VV	O
PP	O
DT	O
NNS	O
WDT	O
VVP	O
NN	B-actor.name
NNS	I-actor.name

JJR	O
NN	O
IN	O
DT	O
NN	O
VV	B-movie.name

VBZ	O
NN	B-movie.name
DT	O
NN	B-movie.genre

VV	O
NNS	O
VVN	O
IN	O
NN	B-producer.name
NN	I-producer.name

WP	O
NNS	O
VHZ	O
NN	B-producer.name
NNS	I-producer.name
VVD	O

NNS	O
VVP	O
TO	O
VV	O
JJ	B-country.name
NNS	O

VV	O
PP	O
JJ	B-country.name
NNS	O

VV	O
PP	O
NN	O
IN	O
NN	B-country.name

NNS	O
VVP	O
TO	O
VV	O
DT	O
NN	B-movie.genre
VVN	O
IN	O
NN	B-country.name

VV	O
PP	O
DT	O
JJS	O
NN	B-movie.subject
NNS	O

NN	O
NNS	O
VVN	O
IN	O
NN	B-movie.location

VV	O
PDT	O
DT	O
NNS	O
NN	B-actor.name
NN	I-actor.name
VHZ	O
VVN	O

NN	B-producer.name
NN	O
NN	O
NNS	O

VV	O
PP	O
CD	B-producer.name
NN	I-producer.name
NN	I-producer.name
NN	I-producer.name
NNS	O

NN	O
IN	O
CD	B-producer.name
NN	I-producer.name
NN	I-producer.name
NN	I-producer.name
NNS	O

NN	O
NN	B-producer.name
NN	I-producer.name
NNS	O

NNS	O
VVN	O
IN	O
JJ	B-producer.name
NN	I-producer.name
NN	I-producer.name

VV	O
NNS	O
IN	O
JJ	B-producer.name
NN	I-producer.name
NN	I-producer.name

VV	O
JJ	B-producer.name
NN	I-producer.name
NN	I-producer.name
NNS	O

NN	O
JJ	B-producer.name
NN	I-producer.name
NN	I-producer.name

VV	O
PP	O
NNS	O
IN	O
JJ	B-producer.name
NN	I-producer.name
NN	I-producer.name

VV	O
PP	O
NN	B-actor.name
NNS	O

VV	O
PP	O
VHP	O
DT	O
NN	B-rating.name
CD	I-rating.name
VVN	O
NNS	O

VV	O
PP	O
NN	B-rating.name
CD	I-rating.name
NNS	O

WP	O
NNS	O
VBP	O
VVN	O
NP	B-rating.name
CD	I-rating.name

VV	O
NN	B-rating.name
CD	I-rating.name
NNS	O

VV	O
PP	O
NNS	O
WDT	O
VBP	O
VVN	O
NP	B-rating.name
CD	I-rating.name

NN	O
DT	O
NNS	O
VVN	O
NN	B-rating.name

VV	O
NNS	O
IN	O
NN	B-rating.name
RB	O

